Employee_ID,First Name,Last Name,Gender,MaritalStatus,Department,Grade,Employee_Count,Job_Satisfaction,MonthlyIncome,MonthlyRate,Age,Job Type,Job Experience,Hire_Date,Company_Environment,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Country
1284,Emily,Pineda,Female,Married,TECH,1,1,4,2044,5531,28,Contractual,8,8/3/2018,3,6,4,5,United Kingdom
1285,Lindsey,Hayes,Female,Single,TECH,3,1,3,13464,7914,39,Contractual,8,8/4/2018,3,3,3,4,United Kingdom
1286,Geoffrey,Stewart,Male,Single,Sales,2,1,2,7991,25166,46,Contractual,8,8/5/2018,2,3,3,2,United Kingdom
1287,Katherine,Evans,Female,Married,TECH,1,1,1,3377,25605,40,Contractual,8,8/6/2018,3,5,2,4,United Kingdom
1288,Connie,Mccarthy,Male,Married,TECH,2,1,1,5538,5696,42,Contractual,8,8/7/2018,2,2,2,0,United Kingdom
1289,Mark,Mullins,Male,Divorced,TECH,2,1,4,5762,24442,35,Contractual,8,8/8/2018,2,6,3,7,United Kingdom
1290,Maria,Oliver,Male,Divorced,Human Resources,1,1,2,2592,7129,38,Contractual,8,8/9/2018,1,3,3,11,United Kingdom
1291,Sheri,Baxter,Male,Married,TECH,2,1,1,5346,6208,34,Contractual,8,8/10/2018,4,3,2,7,United Kingdom
1292,Alexander,Wilkerson,Female,Single,TECH,2,1,1,4213,4992,37,Contractual,8,8/11/2018,4,4,1,10,United Kingdom
1293,Kristie,Hatfield,Female,Divorced,Sales,2,1,4,4127,19188,39,Contractual,8,8/12/2018,3,6,3,2,United Kingdom
1294,Kim,Blackwell,Female,Single,TECH,1,1,3,2438,24978,43,Contractual,8,8/13/2018,1,2,2,3,United Kingdom
1295,Nancy,Tyler,Male,Single,TECH,2,1,2,6870,15530,41,Contractual,8,8/14/2018,2,3,1,3,United Kingdom
1296,Jimmy,Garrison,Male,Divorced,Sales,3,1,3,10447,26458,41,Contractual,8,8/15/2018,3,3,4,22,United Kingdom
1297,Kimberly,Molina,Female,Single,TECH,3,1,3,9667,2739,30,Contractual,8,8/16/2018,1,3,3,7,United Kingdom
1298,Eddie,Vang,Female,Married,Human Resources,1,1,2,2148,6889,26,Contractual,8,8/17/2018,4,3,3,5,United Kingdom
1299,Mark,Hale,Female,Married,TECH,2,1,2,8926,10842,46,Contractual,8,8/18/2018,4,2,4,9,United Kingdom
1300,Melody,Vance,Female,Divorced,TECH,2,1,4,6513,9060,40,Contractual,8,8/19/2018,3,3,3,5,United Kingdom
1301,Guy,Riley,Female,Married,Sales,2,1,3,6799,22128,34,Contractual,8,8/20/2018,2,5,3,10,United Kingdom
1302,Bernard,Monroe,Female,Divorced,Sales,4,1,2,16291,22577,58,Contractual,8,8/21/2018,2,0,2,16,United Kingdom
1303,Gabrielle,Barajas,Female,Married,TECH,1,1,3,2705,9696,35,Contractual,8,8/22/2018,2,2,4,5,United Kingdom
1304,Crystal,Valencia,Female,Divorced,TECH,3,1,2,10333,19271,47,Contractual,8,8/23/2018,3,4,3,22,United Kingdom
1305,Brandon,Brewer,Male,Divorced,TECH,2,1,1,4448,10748,40,Contractual,8,8/24/2018,2,3,3,7,United Kingdom
1306,Carla,Sosa,Female,Married,TECH,2,1,4,6854,15696,54,Contractual,8,8/25/2018,4,2,2,7,United Kingdom
1307,Cheyenne,Farley,Male,Married,Sales,3,1,1,9637,8277,31,Contractual,8,8/26/2018,1,3,3,3,United Kingdom
1308,Jerry,Leon,Male,Married,TECH,1,1,1,3591,12719,28,Contractual,8,8/27/2018,3,3,3,3,United Kingdom
1309,Samantha,Miller,Female,Married,Sales,2,1,4,5405,4244,38,Contractual,8,8/28/2018,2,4,2,4,United Kingdom
1310,Robyn,Ho,Male,Single,Sales,2,1,4,4684,9125,26,Contractual,8,8/29/2018,3,4,3,5,United Kingdom
1311,Heather,Morse,Female,Married,TECH,4,1,3,15787,21624,58,Contractual,8,8/30/2018,1,3,3,2,United Kingdom
1312,Kara,Vance,Female,Single,TECH,1,1,3,1514,8018,18,Contractual,8,8/31/2018,2,4,1,0,United Kingdom
1313,Edward,Cummings,Male,Married,Human Resources,1,1,1,2956,21495,31,Contractual,8,9/1/2018,4,4,3,1,United Kingdom
1314,Alec,Moore,Female,Divorced,Human Resources,1,1,1,2335,3157,29,Contractual,8,9/2/2018,1,3,3,2,United Kingdom
1315,Krystal,Bautista,Male,Married,Sales,2,1,3,5154,19665,45,Contractual,8,9/3/2018,3,3,4,8,United Kingdom
1316,Casey,Norton,Male,Married,TECH,2,1,2,6962,19573,36,Contractual,8,9/4/2018,4,2,3,1,United Kingdom
1317,Diane,Marshall,Female,Married,Sales,2,1,4,5675,19246,43,Contractual,8,9/5/2018,1,5,3,7,United Kingdom
1318,Kayla,Rollins,Female,Single,TECH,1,1,4,2379,19826,27,Contractual,8,9/6/2018,4,3,2,5,United Kingdom
1319,Helen,Thomas,Female,Married,TECH,1,1,4,3812,7003,29,Contractual,8,9/7/2018,4,3,4,11,United Kingdom
1320,Lindsey,Casey,Female,Single,Sales,2,1,4,4648,26075,32,Contractual,8,9/8/2018,4,2,4,0,United Kingdom
1321,Xavier,Houston,Female,Married,TECH,1,1,3,2936,6161,42,Contractual,8,9/9/2018,3,1,2,6,United Kingdom
1322,Helen,Huff,Male,Single,TECH,1,1,3,2105,5411,47,Contractual,8,9/10/2018,2,2,3,2,United Kingdom
1323,Kylie,Weeks,Female,Divorced,TECH,3,1,4,8578,19989,46,Contractual,8,9/11/2018,4,4,2,9,United Kingdom
1324,Jason,Good,Female,Divorced,Human Resources,1,1,4,2706,10494,28,Contractual,8,9/12/2018,3,2,3,3,United Kingdom
1325,Duane,Berg,Female,Divorced,TECH,2,1,3,6384,21143,29,Contractual,8,9/13/2018,4,3,3,7,United Kingdom
1326,Philip,Pope,Female,Single,TECH,1,1,3,3968,13624,42,Contractual,8,9/14/2018,4,3,3,0,United Kingdom
1327,Garrett,Orozco,Male,Single,Sales,2,1,2,9907,26186,32,Contractual,8,9/15/2018,3,3,2,2,United Kingdom
1328,Norma,Stewart,Male,Divorced,Sales,4,1,1,13225,7739,46,Contractual,8,9/16/2018,1,5,3,19,United Kingdom
1329,Joan,Moreno,Female,Married,Sales,2,1,3,3540,7018,27,Contractual,8,9/17/2018,2,5,3,9,United Kingdom
1330,Dillon,Zuniga,Male,Married,Human Resources,1,1,2,2804,15434,29,Contractual,8,9/18/2018,4,3,3,1,United Kingdom
1331,Cody,Casey,Male,Married,TECH,5,1,3,19392,22539,43,Contractual,8,9/19/2018,1,2,3,16,United Kingdom
1332,Sonia,Hutchinson,Male,Married,TECH,5,1,2,19665,13583,48,Contractual,8,9/20/2018,4,3,3,22,United Kingdom
1333,Ariel,Richards,Female,Single,TECH,1,1,4,2439,14753,29,Contractual,8,9/21/2018,4,3,2,1,United Kingdom
1334,Stuart,James,Female,Married,Sales,3,1,2,7314,14011,46,Contractual,8,9/22/2018,3,2,3,8,United Kingdom
1335,Tanner,Shaw,Female,Married,TECH,1,1,1,4774,23844,27,Contractual,8,9/23/2018,4,2,2,7,United Kingdom
1336,Shelia,Stevens,Female,Divorced,TECH,2,1,4,3902,5141,39,Contractual,8,9/24/2018,4,2,3,2,United Kingdom
1337,Janice,West,Male,Married,TECH,1,1,4,2662,7975,55,Contractual,8,9/25/2018,2,2,4,5,United Kingdom
1338,Debbie,Aguirre,Female,Married,Sales,1,1,2,2856,3692,28,Contractual,8,9/26/2018,2,3,3,1,United Kingdom
1339,Devin,Ford,Female,Single,Sales,1,1,4,1081,16019,30,Contractual,8,9/27/2018,2,3,2,1,United Kingdom
1340,Shannon,Frank,Male,Single,TECH,1,1,2,2472,26092,22,Contractual,8,9/28/2018,4,2,3,1,United Kingdom
1341,Marcus,Singh,Male,Married,Sales,2,1,3,5673,6060,36,Contractual,8,9/29/2018,2,4,3,10,United Kingdom
1342,Abigail,Roach,Male,Divorced,TECH,2,1,3,4197,18624,31,Contractual,8,9/30/2018,2,2,3,10,United Kingdom
1343,Lori,Sloan,Female,Married,Sales,3,1,4,9713,24444,34,Contractual,8,10/1/2018,3,3,3,5,United Kingdom
1344,Franklin,Baker,Female,Single,TECH,1,1,1,2062,19384,29,Contractual,8,10/2/2018,4,2,3,3,United Kingdom
1345,Glenn,Lester,Male,Married,TECH,2,1,1,4284,13588,37,Contractual,8,10/3/2018,4,2,3,5,United Kingdom
1346,Isaiah,Page,Male,Married,TECH,2,1,2,4788,25388,35,Contractual,8,10/4/2018,4,2,3,3,United Kingdom
1347,Oscar,Hoffman,Female,Married,TECH,2,1,4,5906,23888,45,Contractual,8,10/5/2018,2,2,2,9,United Kingdom
1348,Cassandra,Howe,Female,Single,Human Resources,2,1,4,3886,4223,36,Contractual,8,10/6/2018,2,2,2,10,United Kingdom
1349,Jay,Meyer,Male,Divorced,TECH,4,1,1,16823,18991,40,Contractual,8,10/7/2018,1,3,3,19,United Kingdom
1350,Edwin,Mcgee,Male,Married,TECH,1,1,3,2933,14908,26,Contractual,8,10/8/2018,2,3,2,1,United Kingdom
1351,Dalton,Harrell,Male,Single,Sales,2,1,3,6500,26997,27,Contractual,8,10/9/2018,1,5,2,8,United Kingdom
1352,Andrew,Carroll,Female,Divorced,TECH,4,1,4,17174,2437,48,Contractual,8,10/10/2018,4,3,3,22,United Kingdom
1353,Sabrina,Doyle,Female,Married,TECH,2,1,1,5033,9364,44,Contractual,8,10/11/2018,2,5,3,2,United Kingdom
1354,Ernest,Hill,Female,Married,TECH,1,1,1,2307,14460,34,Contractual,8,10/12/2018,4,2,3,5,United Kingdom
1355,Paul,Drake,Female,Single,TECH,1,1,4,2587,10261,56,Contractual,8,10/13/2018,1,3,3,4,United Kingdom
1356,Franklin,Howe,Male,Married,Sales,2,1,2,5507,16822,36,Contractual,8,10/14/2018,3,1,1,4,United Kingdom
1357,Judith,Carr,Male,Married,Sales,2,1,2,4393,26841,41,Contractual,8,10/15/2018,3,3,3,5,United Kingdom
1358,Casey,Gallegos,Male,Married,TECH,3,1,1,13348,14842,42,Contractual,8,10/16/2018,3,3,4,13,United Kingdom
1359,Brendan,Madden,Male,Divorced,Sales,2,1,4,6583,20115,31,Contractual,8,10/17/2018,3,2,3,5,United Kingdom
1360,Connie,Beasley,Male,Married,Sales,2,1,4,8103,16495,34,Contractual,8,10/18/2018,4,3,2,4,United Kingdom
1361,Nathan,Torres,Male,Divorced,TECH,1,1,3,3978,16031,31,Contractual,8,10/19/2018,1,0,2,2,United Kingdom
1362,Chelsey,Dougherty,Female,Married,TECH,1,1,4,2544,7102,26,Contractual,8,10/20/2018,3,3,3,7,United Kingdom
1363,Marcus,Marks,Female,Single,TECH,2,1,3,5399,14511,45,Contractual,8,10/21/2018,2,3,3,4,United Kingdom
1364,Barbara,David,Male,Single,Sales,2,1,3,5487,10410,33,Contractual,8,10/22/2018,2,2,2,10,United Kingdom
1365,Wyatt,Collins,Male,Married,Sales,2,1,4,6834,19255,28,Contractual,8,10/23/2018,3,2,3,7,United Kingdom
1366,Bernard,Zamora,Male,Single,Sales,1,1,1,1091,10642,29,Contractual,8,10/24/2018,3,3,3,1,United Kingdom
1367,Terry,Williamson,Male,Married,Sales,2,1,3,5736,3987,39,Contractual,8,10/25/2018,1,1,3,3,United Kingdom
1368,Ross,Paul,Female,Married,TECH,1,1,2,2226,6073,27,Contractual,8,10/26/2018,2,3,2,5,United Kingdom
1369,Sergio,Lane,Female,Married,TECH,2,1,4,5747,26496,34,Contractual,8,10/27/2018,3,3,3,15,France
1370,Valerie,Hooper,Male,Single,Sales,2,1,3,9854,23352,28,Contractual,8,10/28/2018,4,0,3,2,France
1371,Lindsay,Anthony,Female,Married,TECH,2,1,2,5467,2125,47,Contractual,8,10/29/2018,3,4,4,8,France
1372,Kim,Hernandez,Female,Married,Sales,2,1,1,5380,20328,56,Contractual,8,10/30/2018,4,3,3,0,France
1373,Lonnie,Duran,Female,Married,TECH,2,1,1,5151,12315,39,Contractual,8,10/31/2018,1,3,3,10,France
1374,Marilyn,Parsons,Male,Divorced,TECH,2,1,2,2133,18115,38,Contractual,8,11/1/2018,4,3,3,20,France
1375,Darin,Walker,Female,Married,Sales,4,1,4,17875,11761,58,Contractual,8,11/2/2018,4,2,2,1,France
1376,Chloe,Harmon,Female,Single,TECH,1,1,3,2432,15318,32,Contractual,8,11/3/2018,1,2,3,4,France
1377,Kevin,Blevins,Female,Divorced,TECH,1,1,4,4771,14293,38,Contractual,8,11/4/2018,2,0,4,5,France
1378,Denise,Ochoa,Female,Married,TECH,5,1,4,19161,13738,49,Contractual,8,11/5/2018,2,3,3,5,France
1379,Duane,Munoz,Female,Divorced,Sales,2,1,4,5087,2900,42,Contractual,8,11/6/2018,2,4,3,0,France
1380,Pedro,Flynn,Male,Married,Human Resources,1,1,2,2863,19555,27,Contractual,8,11/7/2018,1,2,3,1,France
1381,Albert,Shah,Male,Married,Sales,2,1,1,5561,15975,35,Contractual,8,11/8/2018,2,2,1,5,France
1382,Carolyn,Brown,Female,Single,TECH,1,1,3,2144,2122,28,Contractual,8,11/9/2018,3,3,2,5,France
1383,Vincent,Bryant,Male,Divorced,TECH,1,1,1,3065,3995,31,Contractual,8,11/10/2018,3,3,4,4,France
1384,Noah,Garcia,Male,Married,TECH,1,1,2,2810,9238,36,Contractual,8,11/11/2018,1,3,3,5,France
1385,Jean,Fernandez,Male,Single,Sales,3,1,4,9888,6770,34,Contractual,8,11/12/2018,1,3,2,14,France
1386,Christy,Wong,Female,Divorced,Sales,3,1,3,8628,22914,34,Contractual,8,11/13/2018,4,2,2,8,France
1387,Lindsay,Mckay,Female,Single,TECH,1,1,1,2867,20006,26,Contractual,8,11/14/2018,3,6,2,7,France
1388,Nina,Mcclure,Female,Married,TECH,2,1,1,5373,6225,29,Contractual,8,11/15/2018,1,5,2,5,France
1389,Phillip,Hurley,Female,Divorced,TECH,2,1,4,6667,16542,32,Contractual,8,11/16/2018,3,6,3,5,France
1390,Ebony,Morales,Female,Married,TECH,2,1,1,5003,5771,31,Contractual,8,11/17/2018,4,6,3,10,France
1391,Sue,Quinn,Male,Divorced,TECH,1,1,4,2367,18779,28,Contractual,8,11/18/2018,3,2,2,4,France
1392,Jeffery,Mcmahon,Male,Single,Sales,1,1,1,2858,11473,38,Contractual,8,11/19/2018,1,3,2,1,France
1393,Carolyn,Swanson,Female,Married,Sales,2,1,4,5204,13586,35,Contractual,8,11/20/2018,3,2,3,10,France
1394,Fernando,Cameron,Male,Single,Sales,2,1,4,4105,5099,27,Contractual,8,11/21/2018,4,5,3,7,France
1395,Gloria,Morgan,Female,Single,TECH,2,1,4,9679,10138,32,Contractual,8,11/22/2018,4,1,3,1,France
1396,Dillon,Buck,Male,Married,Sales,2,1,4,5617,21075,31,Contractual,8,11/23/2018,1,4,3,10,France
1397,Joyce,Tate,Male,Single,Sales,3,1,1,10448,5843,53,Contractual,8,11/24/2018,1,2,2,2,France
1398,Carol,Turner,Female,Married,TECH,2,1,3,2897,22474,54,Contractual,8,11/25/2018,1,6,2,4,France
1399,Melinda,Stuart,Female,Divorced,TECH,2,1,3,5968,18079,33,Contractual,8,11/26/2018,4,2,3,9,France
1400,Fred,Cooke,Male,Married,TECH,3,1,3,7510,16873,43,Contractual,8,11/27/2018,1,1,3,10,France
1401,Kyle,Thomas,Male,Married,Human Resources,1,1,2,2991,5224,38,Contractual,8,11/28/2018,4,2,3,6,France
1402,Mariah,Vasquez,Female,Married,Human Resources,5,1,2,19636,25811,55,Contractual,8,11/29/2018,3,0,3,10,France
1403,Zachary,Hardy,Female,Divorced,TECH,1,1,4,1129,17536,31,Contractual,8,11/30/2018,4,4,3,1,France
1404,Eddie,Webb,Female,Single,Sales,4,1,1,13341,25098,39,Contractual,8,12/1/2018,2,3,3,20,France
1405,Isabel,Mcfarland,Female,Single,TECH,2,1,3,4332,14811,42,Contractual,8,12/2/2018,4,2,3,20,France
1406,Tracey,Cuevas,Male,Married,TECH,3,1,3,11031,26862,31,Contractual,8,12/3/2018,3,2,4,11,France
1407,Oscar,Moore,Female,Single,TECH,2,1,1,4440,25198,54,Contractual,8,12/4/2018,3,3,3,5,France
1408,Lisa,Fritz,Male,Single,TECH,2,1,3,4617,14120,24,Contractual,8,12/5/2018,2,2,2,4,France
1409,Angelica,Miller,Female,Single,TECH,1,1,4,2647,13672,23,Contractual,8,12/6/2018,4,6,4,5,France
1410,Kevin,Santiago,Male,Married,,2,1,3,6323,26849,40,Contractual,8,12/7/2018,4,2,4,10,France
1411,Jesse,Lynn,Male,Married,Sales,2,1,2,5677,4258,40,Contractual,8,12/8/2018,2,4,3,11,France
1412,Angela,Mccarthy,Male,Married,Human Resources,1,1,2,2187,19655,25,Contractual,8,12/9/2018,3,3,3,2,France
1413,Emma,Wilkins,Male,Married,,1,1,2,3748,4077,30,Contractual,8,12/10/2018,4,6,2,12,France
1414,Jaclyn,Finley,Male,Divorced,,1,1,3,3977,7298,25,Contractual,8,12/11/2018,4,2,2,2,France
1415,Tabitha,Stevenson,Female,Single,,3,1,3,8633,13084,47,Contractual,8,12/12/2018,5,3,3,17,France
1416,Donald,Wheeler,Female,Divorced,,1,1,3,2008,20439,33,Contractual,8,12/13/2018,2,2,2,1,France
1417,Carl,Mckinney,Female,Married,Sales,2,1,2,4440,7636,38,Contractual,8,12/14/2018,4,3,3,15,France
1418,Trevor,Norman,Female,Married,Sales,1,1,3,3067,6393,31,Contractual,8,12/15/2018,1,1,3,2,France
1419,Latoya,Glass,Female,Married,,2,1,3,5321,14284,38,Contractual,8,12/16/2018,5,1,3,8,France
1420,Heather,Edwards,Female,Divorced,,2,1,1,5410,11189,42,Contractual,8,12/17/2018,4,3,2,4,France
1421,Miguel,Ashley,Male,Married,,1,1,4,2782,21412,41,Contractual,8,12/18/2018,4,3,3,5,France
1422,Christopher,Cordova,Female,Married,,3,1,2,11957,17231,47,Contractual,8,12/19/2018,3,3,1,13,France
1423,Zoe,Armstrong,Male,Married,,1,1,3,2660,20232,35,Contractual,8,12/20/2018,4,3,3,2,France
1424,Debra,Lawson,Male,Single,,1,1,3,3375,17624,22,Contractual,8,12/21/2018,4,2,4,3,France
1425,Johnny,Frey,Female,Single,,2,1,3,5098,18698,35,Contractual,8,12/22/2018,2,5,3,10,France
1426,Sonya,Walsh,Male,Married,,2,1,4,4878,21653,33,Contractual,8,12/23/2018,2,6,3,9,France
1427,Sherri,Stewart,Male,Single,,1,1,2,2837,15919,32,Contractual,8,12/24/2018,3,3,3,6,France
1428,Marissa,Brooks,Male,Married,,1,1,4,2406,4060,40,Contractual,8,12/25/2018,5,3,2,1,France
1429,Brandi,Hays,Male,Married,Sales,1,1,2,2269,18024,32,Contractual,8,12/26/2018,2,2,3,2,France
1430,Hayley,Blackwell,Female,Single,,2,1,4,4108,5340,39,Contractual,8,12/27/2018,1,2,3,7,France
1431,Marco,Potter,Male,Married,,3,1,3,13206,3376,38,Contractual,8,12/28/2018,2,3,3,18,France
1432,Christie,Bentley,Female,Married,Sales,3,1,5,10422,24032,32,Contractual,8,12/29/2018,5,3,3,14,France
1433,Zachary,Davis,Female,Married,,3,1,4,13744,15471,37,Contractual,8,12/30/2018,3,2,3,16,France
1434,Eddie,Bartlett,Female,Divorced,Sales,2,1,3,4907,13684,25,Contractual,8,12/31/2018,1,3,2,5,France
1435,Heidi,Sullivan,Male,Divorced,Sales,1,1,5,3482,19788,52,Contractual,8,1/1/2019,5,3,2,9,France
1436,Kenneth,Huerta,Male,Single,,1,1,4,2436,13422,44,Contractual,8,1/2/2019,2,2,3,4,France
1437,Renee,Rich,Male,Single,Sales,1,1,1,2380,25479,21,Contractual,8,1/3/2019,3,6,3,2,France
1438,Dalton,Marsh,Female,Single,,5,1,4,19431,15302,39,Contractual,8,1/4/2019,4,3,2,6,France
1439,Heidi,Goodman,Female,Married,Sales,1,1,5,1790,26956,23,Contractual,8,1/5/2019,4,3,2,1,France
1440,Seth,Santiago,Male,Married,Sales,3,1,4,7644,12695,36,Contractual,8,1/6/2019,1,2,3,9,France
1441,Isabella,Carson,Male,Divorced,,2,1,5,5131,9192,36,Contractual,8,1/7/2019,4,3,3,4,France
1442,Heather,Stokes,Female,Divorced,,2,1,3,6306,26236,56,Contractual,8,1/8/2019,3,2,2,13,France
1443,Grant,Navarro,Male,Married,,1,1,4,4787,26124,29,Contractual,8,1/9/2019,5,3,4,2,France
1444,Sheryl,Black,Male,Married,,5,1,3,18880,17312,42,Contractual,8,1/10/2019,1,2,2,22,France
1445,Melanie,Hurst,Male,Married,,1,1,5,2339,3666,56,Contractual,8,1/11/2019,4,4,1,10,France
1446,Abigail,Odom,Male,Married,,4,1,2,13570,5640,41,Contractual,8,1/12/2019,1,3,3,20,France
1447,Bradley,Johns,Male,Married,Sales,2,1,3,6712,8978,34,Contractual,8,1/13/2019,4,2,3,8,France
1448,Gabrielle,Benton,Male,Divorced,Sales,2,1,4,5406,10436,36,Contractual,8,1/14/2019,4,4,2,15,France
1449,Johnathan,Vincent,Female,Divorced,Sales,2,1,2,8938,12227,,Contractual,8,1/15/2019,5,5,3,5,France
1450,Lawrence,Serrano,Female,Single,,1,1,5,2439,11288,32,Contractual,8,1/16/2019,4,4,3,4,France
1451,Krista,Oneill,Male,Single,Human Resources,3,1,4,8837,16642,35,Contractual,8,1/17/2019,3,2,3,9,France
1452,Alicia,Prince,Female,Married,Sales,2,1,4,5343,5982,38,Contractual,8,1/18/2019,1,1,3,10,France
1453,Fred,Reynolds,Male,Divorced,Sales,2,1,3,6728,14255,50,Contractual,8,1/19/2019,2,3,3,6,France
1454,Anita,Velasquez,Female,Married,Sales,2,1,4,6652,14369,36,Contractual,8,1/20/2019,2,2,2,6,France
1455,Jordan,Gutierrez,Female,Single,Sales,2,1,5,4850,23333,45,Contractual,8,1/21/2019,4,3,3,5,France
1456,Cheyenne,Mooney,Female,Single,,1,1,5,2809,2725,40,Contractual,8,1/22/2019,3,2,3,2,France
1457,Terrance,Shah,Female,Married,,2,1,3,5689,24594,35,Contractual,8,1/23/2019,3,2,4,10,France
1458,Maxwell,Craig,Female,Married,,1,1,3,2001,12549,40,Contractual,8,1/24/2019,3,2,3,5,France
1459,Karen,Raymond,Male,Married,,1,1,5,2977,8952,35,Contractual,8,1/25/2019,3,5,3,4,France
1460,Carla,Morgan,Female,Married,,2,1,2,4025,23679,29,Contractual,8,1/26/2019,4,2,3,4,France
1461,Shelly,Mcguire,Male,Single,,1,1,1,3785,8489,29,Contractual,8,1/27/2019,4,3,1,5,France
1461,Shelly,Mcguire,Male,Single,,1,1,1,3785,8489,29,Contractual,8,1/27/2019,4,3,1,5,France
1461,Shelly,Mcguire,Male,Single,,1,1,1,3785,8489,29,Contractual,8,1/27/2019,4,3,1,5,France
1461,Shelly,Mcguire,Male,Single,,1,1,1,3785,8489,29,Contractual,8,1/27/2019,4,3,1,5,France
1462,Kristine,White,Female,Divorced,Sales,3,1,1,10854,16586,50,Contractual,8,1/28/2019,4,3,3,3,France
1463,Adam,Mclaughlin,Male,Married,Sales,4,1,5,12031,8828,39,Contractual,8,1/29/2019,2,2,2,20,France
1464,Karl,Allison,Male,Single,,2,1,1,9936,3787,31,Contractual,8,1/30/2019,5,2,3,9,France
1465,Derrick,Holloway,Female,Single,Sales,1,1,3,2966,21378,,Contractual,8,1/31/2019,4,2,3,4,France
1466,Shelley,Benjamin,Male,Married,,2,1,4,2571,12290,36,Contractual,8,2/1/2019,3,3,3,5,France
1467,Isaiah,Jarvis,Male,Married,,3,1,5,9991,21457,39,Contractual,8,2/2/2019,5,5,3,7,France
1468,Nathan,Sutton,Female,Married,,2,1,2,6142,5174,27,Contractual,8,2/3/2019,2,0,3,6,France
1469,Earl,Mccullough,Female,Married,Sales,2,1,2,5390,13243,49,Contractual,8,2/4/2019,4,3,2,9,France
1470,Alan,Mcdaniel,Female,Married,,2,1,5,4404,10228,34,Contractual,8,2/5/2019,5,3,4,4,France
